"전력수요","원자력","유연탄","무연탄","바이오가스","부생가스","소수력","수력","양수","매립가스","중유","태양광","폐기물","풍력","LNG","LPG","연료전지","경유","해양에너지","바이오매스","IGCC","바이오중유","기타"
81967,18186.54238,21140.68535,135.904909,48.305295,473.629101,50.140287,299.575142,1115.481182,25.409213,861.499943,1216.959969,77.051936,1145.723259,32112.3615,37.122848,486.225759,0,0,568.574331,258.63768,131.845616,71.436759
83318,18185.09479,21374.07467,137.610661,47.189535,463.812097,47.876244,261.064103,767.107025,25.421392,871.560738,839.450959,78.222575,1171.861959,33814.75662,35.088704,487.695272,0,0,569.641537,257.2052,138.374936,70.955176
82430,18182.79933,21489.80835,139.380429,47.760823,456.619289,47.554446,263.11736,717.452986,25.425301,874.7128,696.093699,79.355116,1169.561505,33190.2269,35.332304,488.362362,0,82.152672,568.949631,259.36736,137.539472,70.942787
81711,18181.91659,21406.90424,136.75827,48.681922,437.483062,43.682226,286.749446,1011.058244,25.459794,864.31662,549.230098,76.950867,1193.083112,32344.23863,36.345008,488.977761,0,139.489392,569.095412,257.99032,144.852512,70.83581
79904,18182.3312,21473.57771,137.455275,48.405661,383.187561,41.382933,219.535914,1057.933087,25.114525,871.157118,416.399657,80.26424,1175.123236,30627.43694,34.741056,489.497659,0,164.033352,570.214101,259.40376,146.222496,69.853241
77062,18182.71164,21378.77631,136.849445,47.457709,394.711614,40.337972,197.871026,878.978524,24.71931,869.159249,304.665155,80.526159,1166.096796,28249.9033,36.471456,489.586093,0,153.158544,572.601223,257.81896,145.97912,70.591206
74086,18184.10514,21172.77494,134.353768,48.515739,390.666236,41.826007,168.800979,51.026902,24.722923,867.182911,189.731875,78.346908,1136.614495,26512.99733,34.289248,489.242795,0,106.706208,571.465361,256.86696,157.49804,70.901442
72141,18203.92813,21088.09661,137.05294,48.386502,360.865564,42.581706,132.228049,36.54261,24.690117,863.374643,86.423232,76.410566,1110.188643,24874.83719,42.630896,489.144903,0,36.272712,571.820726,259.23072,165.272912,71.213657
73401,18220.51704,21113.04132,137.239946,48.116784,72.060389,44.780538,52.65311,824.092141,24.862582,837.817755,31.029531,77.123101,1057.856313,25497.58262,48.480544,489.048737,0,0,571.54994,259.34664,165.294024,71.967939
70296,18232.15605,21011.71686,137.887096,47.52827,49.02981,44.334633,36.816133,0.059842,25.761509,817.598832,10.499239,74.038083,1018.596341,23775.9603,44.467472,489.17521,0,0,570.967614,257.38832,143.781848,72.190331
68105,18231.61968,21145.27406,138.902826,47.921246,49.026182,42.971584,36.940045,0,26.131502,822.441551,2.880599,73.606607,1005.314941,22570.89343,43.971984,489.26899,0,0,573.976374,258.60464,143.05508,72.158909
66863,18232.36859,21209.36954,138.487106,47.876375,48.927378,43.757236,37.002458,0,26.122272,822.85068,1.424087,72.62362,989.361259,22056.82514,37.688672,489.449856,0,0,560.8567,258.51392,143.02148,72.334653
66225,18230.84989,21189.08776,137.874487,46.98303,49.190421,45.727506,37.014595,0,26.151862,821.304304,0.772968,72.387718,1002.627578,21976.34743,33.166112,489.390907,69.900264,0,572.373135,260.06288,143.245648,72.339949
66531,18230.52224,21135.88342,136.424026,45.914011,48.896924,45.590881,37.094454,0,26.163022,818.650626,0.739312,71.273925,980.713904,22490.25118,34.36608,489.248315,91.34496,0,569.41952,259.56,143.260432,72.365799
67971,18230.63446,21053.82583,135.07347,46.586843,48.592978,42.429528,37.26112,0.091345,26.169792,817.898814,0.880448,72.557856,992.761863,23836.37875,34.539456,488.971841,88.522392,37.771272,568.08963,260.33056,143.279584,72.241006
71027,18229.08145,21139.44905,136.001322,46.684386,48.831781,39.440268,159.745304,0.0837,26.179062,816.650875,0.2901,70.362611,960.311842,26316.57709,31.51008,488.837388,150.136896,110.785416,567.206016,261.55136,143.209864,71.889831
76138,18228.9453,21185.78326,139.596921,47.025813,48.741558,36.741098,271.065097,0.222954,25.656846,817.786595,32.812154,70.051613,937.564073,29853.94724,41.427008,489.069256,242.64156,146.461896,565.863186,258.78384,143.260824,71.45389
83075,18227.84432,21407.95344,137.793981,45.783565,107.174835,35.216329,364.379301,716.770655,24.941443,819.971753,424.207973,67.824203,830.744746,33911.89299,40.317648,488.73335,449.231832,154.182504,561.763496,256.97616,150.370808,69.875854
84067,18227.3206,21307.74052,137.343149,44.640299,464.800525,35.16109,302.485558,1301.782415,25.001754,812.901279,1122.363056,77.307416,858.933367,34249.95335,28.530544,488.66491,406.804104,128.75016,560.022369,260.8144,152.441184,70.66697
83115,18223.46998,21291.50878,137.104154,47.538848,445.02254,40.737556,325.812273,1258.839494,24.888683,810.489145,1318.308261,78.115158,894.276266,32882.50247,26.653312,487.489916,235.258464,70.453992,566.642354,259.95536,143.194016,71.642707
81040,18224.46492,21184.12772,136.199386,47.491396,474.766903,43.760855,332.533463,940.522616,24.894304,811.0358,1651.668265,83.722115,903.599821,31331.86907,25.64408,484.986004,0,11.68944,551.735451,257.25896,143.344824,70.312657
76674,18161.23569,21010.35583,137.029662,47.804761,480.497561,45.13778,112.654134,3.171466,25.361731,809.580366,1821.31824,82.97052,843.004263,28255.63913,26.53,484.735953,0,0,520.71818,258.64608,143.463152,69.378643
78298,18043.89746,21311.34114,137.511532,46.969103,502.716468,46.284546,269.427755,242.289507,25.747152,817.877745,1957.840025,84.63434,764.563883,29255.54034,26.919872,484.970616,0,0,467.311973,260.32944,143.542504,69.528098
78735,18064.65433,21101.2711,137.204834,47.574682,475.604429,49.196939,284.584694,602.758108,25.551568,811.512848,1998.430814,84.899878,747.197984,29432.24893,25.619328,486.189069,0,0,480.10231,261.53512,147.368088,69.550607
79016,18086.3876,21116.55919,136.395121,48.247749,487.598509,50.81516,289.416716,658.857903,24.448808,811.622784,1577.904041,86.025643,801.746753,29577.66066,23.237312,487.120009,0,0,484.267309,258.46912,155.399104,69.553466
80963,18119.32437,21240.71508,137.420745,49.824953,412.987921,50.364722,250.872904,932.464316,23.928742,816.495304,1042.93041,85.833501,858.209904,31424.33535,24.949904,488.058156,0,0,478.727018,258.146,151.553472,69.403654
80657,18122.71921,21239.73788,139.394396,48.210867,397.25947,48.039644,243.322408,689.819934,23.506067,833.248686,797.129732,88.504966,901.997761,31859.05847,28.407456,489.49506,0,0,463.858889,259.62384,155.4602,67.187176
80397,18121.43669,21210.13794,137.829093,48.72643,433.745174,45.279894,252.041772,290.894911,23.144843,844.36784,744.124289,85.061126,943.196124,32150.9823,30.8588,490.225538,0,87.938424,464.686867,260.30816,146.192648,66.848028
78547,18165.79575,21109.02567,136.960407,49.271432,431.180069,42.364889,233.350707,39.318395,23.141323,842.757947,724.341495,84.053596,949.608144,30657.39023,37.54856,491.01632,0,138.728184,461.542257,258.28992,164.633448,66.790884
75881,18199.71736,21083.45737,137.710565,47.574957,470.594898,42.732614,178.28544,0,23.181131,842.683019,461.078897,86.188814,969.999072,28212.8808,38.658704,491.915151,0,142.240392,459.781851,258.16616,146.334888,67.897065
73163,18222.12125,21079.09318,137.288638,49.632483,446.430319,41.31201,177.091758,184.423827,23.203122,843.291234,258.291568,87.68553,924.131959,25496.06055,37.863728,492.421456,0,115.842384,460.004605,260.71752,141.786568,68.120104
71154,18236.59986,21131.10508,136.178823,49.199156,459.858498,43.6789,155.155281,320.068832,23.21195,845.243222,116.862467,86.907455,866.263877,23612.63126,38.458784,492.454786,0,59.552976,460.428321,261.8476,141.919456,67.868984
72467,18240.32057,21295.18103,136.351474,49.81928,103.437967,47.310799,78.807093,855.946359,22.818602,836.793832,38.699732,89.521538,849.602775,24519.92253,36.90904,492.140669,0,7.768824,437.851783,257.6504,141.955352,68.188492
69599,18242.51394,20967.61515,136.854101,48.681426,72.591657,48.90228,38.093525,7.315489,22.73477,837.213752,11.161976,89.058739,875.639434,23042.78975,36.962912,492.325597,0,0,413.856264,260.8088,142.033248,68.14588
67147,18241.79227,20860.96389,138.581773,48.800061,72.770368,49.545791,38.153217,0,22.740067,841.431305,3.337124,86.694279,878.823058,20949.7171,32.201008,492.442496,0,0,374.483906,259.4648,142.035264,68.340047
65688,18240.09591,20932.3976,138.233562,48.876153,72.749263,50.404344,38.140349,0,22.693402,838.431119,1.776454,86.55558,893.212548,20736.04317,34.135584,492.542697,0,0,361.987278,263.76056,142.037168,69.828874
65186,18238.05483,20995.33602,137.718713,47.73426,72.234454,50.58453,38.125084,0,22.688032,838.168753,0.876004,87.462106,871.480788,20581.63561,35.480928,492.550784,0,0,345.683151,261.65944,142.127944,68.507875
65418,18240.91658,21044.7918,136.95226,48.418953,72.025548,49.554565,38.158468,0,22.69007,843.063973,0.76425,88.571753,824.962701,20950.96255,34.050128,492.630336,0,0,344.846109,259.94864,142.085216,67.398089
66694,18303.40663,21136.59322,135.725275,48.921703,71.5547,47.393172,38.160403,0,22.696747,843.931956,0.938805,88.50689,769.780217,22022.30737,32.808832,492.809921,0,0,347.563143,262.09512,142.121112,67.826527
69755,18311.44293,21136.25535,136.213741,48.092643,71.121295,44.337054,159.700858,0,22.704741,839.977178,0.358015,86.342041,766.082923,24829.98969,33.732384,492.728945,0,18.192048,354.325655,260.06512,142.075808,68.60096
74313,18312.12838,21146.91154,139.136778,48.681382,71.509499,39.380999,162.336205,0.28017,22.745194,835.601749,72.455225,86.165465,790.038446,28335.44155,34.308848,493.486917,0,129.597384,361.602447,260.30256,142.239664,68.663507
79299,18276.81145,21174.0192,137.214534,48.583639,121.972233,37.116006,270.736768,516.986767,22.454277,834.319489,852.513967,84.469205,732.208226,31315.235,32.23808,492.516123,0,150.60444,364.8521,256.2644,127.209152,68.732511
78485,18306.16591,21053.05953,138.30883,47.517914,414.668935,35.388192,329.897475,1253.299781,22.286925,830.841549,1933.211758,85.044465,748.526571,29130.22337,14.241584,492.603897,0,142.229136,363.504098,260.57024,101.641344,68.727182
76927,18338.9622,21220.89625,137.81823,47.544316,478.199128,37.995174,334.130621,1261.953038,22.053603,835.1268,1826.39178,85.023858,762.690592,26575.87283,0,493.281801,0,103.997208,364.800168,259.69496,101.642688,68.768519
73697,18369.44657,21217.11843,137.521813,48.180748,457.767935,39.77707,297.705991,1080.542263,22.269091,832.689098,2122.108516,85.386936,728.870764,23788.32206,0,493.862752,0,42.19992,363.115293,262.45016,101.642016,68.886638
68885,18350.69281,20976.75981,135.93847,47.220608,475.996811,42.229756,197.649643,0.16182,22.369685,832.283509,2289.629775,89.302257,676.66485,21027.74317,0,493.806848,0,0,365.486364,261.9344,101.635744,68.906447
70351,18289.54085,21313.96512,137.057596,36.524725,472.700932,43.590812,246.715222,170.923644,22.41947,834.008151,2528.577632,90.587724,654.818135,21320.80987,0,494.167632,0,0,362.388734,264.20968,101.63664,68.894524
70669,18300.56096,21026.06731,138.040736,36.605293,431.472749,46.466467,250.11857,250.135055,22.768498,793.095994,2870.559493,90.303247,737.760348,21321.64967,0,495.046516,0,0,365.221823,260.27904,101.635072,69.189185
71341,18270.0226,20913.12323,138.506893,35.158974,472.86917,49.891914,302.774108,84.504632,22.752517,461.313629,2376.172734,88.711023,858.623674,22423.58827,0,495.471646,0,0,363.210802,263.2672,101.636192,69.445272
73536,18268.1887,20998.05824,137.872741,34.443963,399.917666,48.303823,300.891437,981.953314,22.747795,295.318677,1490.389902,91.37604,879.222302,24233.02905,0,495.246952,0,0,362.894801,262.08448,101.633504,69.91908
73419,18264.68043,20928.89038,139.461128,35.107741,416.532618,47.367833,304.958782,1622.59358,22.731178,110.462544,952.653146,89.919671,799.901382,24627.38026,0,494.957267,0,0,366.496892,262.4748,120.323168,70.026618
73597,18290.63865,21021.95071,139.597891,35.120864,393.36872,45.648408,302.2339,1691.001116,22.734918,115.909322,845.811773,89.060871,770.983611,25078.90648,0,496.1033,0,0,367.454732,262.66688,123.755072,70.047185
72090,18331.96346,20895.99426,137.684959,35.604523,253.194948,44.284373,270.070381,1600.710467,22.624371,107.895958,966.548763,91.24361,816.391442,23817.82241,0,497.325556,0,28.730184,367.259869,262.57224,117.775392,70.317819
70576,18395.20098,20822.14793,138.122406,36.349603,290.321339,41.861742,225.572931,1672.966818,22.441794,110.09416,842.829487,92.767497,869.967966,22234.29212,0,497.338925,0,120.32412,364.859715,262.24856,100.948736,70.841652
68626,18434.97821,20780.15788,138.031036,36.467873,364.047653,41.313127,200.98602,1263.899277,22.447858,111.169394,488.118817,90.867955,886.156862,20887.1121,0,497.733494,0,106.838256,364.378349,265.52064,100.937312,70.864255
67040,18456.97972,20776.12059,136.79668,37.309288,369.667928,41.280606,165.500353,937.924634,22.453658,111.645282,169.450187,93.666707,886.74479,20102.33992,0,497.765839,0,13.188,366.731609,265.66624,100.939552,70.917707
68051,18458.28731,21002.45284,136.469031,37.170296,350.205946,44.735969,74.952768,966.984229,22.112075,108.179046,50.45881,91.886107,895.29796,21036.41493,0,497.723505,0,0,367.637074,264.44376,100.942016,70.679245
64603,18460.82234,20475.99402,138.416688,36.60456,364.418842,46.448839,37.91606,77.983216,22.415474,87.24491,15.524734,86.798738,838.247423,19234.245,0,497.767099,0,0,368.752949,260.69848,100.935968,70.335376
61684,18460.04202,20423.33749,138.664219,36.807551,374.169227,47.498028,38.108612,0,22.464242,86.699428,6.404261,89.230897,856.863585,16788.76664,0,497.773879,0,0,368.946312,264.31384,100.939776,69.967287
60086,18461.05685,20469.47461,137.932102,36.47774,354.141099,47.909212,37.909807,0,22.465987,85.480588,3.603693,89.843515,897.570712,15540.00782,0,497.547048,0,0,367.758774,266.78288,100.944032,69.920722
59282,18463.46912,20330.55755,138.117362,37.036888,367.099909,48.075592,37.908757,0,22.465275,86.339332,1.922166,91.063519,901.32887,15125.93474,0,497.641765,0,0,369.46427,263.48616,100.938432,69.811708
59339,18464.28755,20385.85016,138.594188,35.889453,348.890573,47.230324,37.927588,0,22.469246,85.411204,0.964843,90.609288,880.881097,15137.66632,0,497.301898,0,0,369.487719,261.37216,100.94224,69.689283
59912,18464.69692,20524.40481,136.367381,36.793319,347.860387,47.773636,38.006534,0.0846,22.50348,84.640852,2.433398,92.903118,901.443687,15598.77536,0,497.345882,0,0,368.526215,264.73552,100.949856,70.09195
61115,18464.20269,20421.71594,137.494073,36.585677,380.616709,46.560132,144.744837,0.06408,22.533995,82.138784,3.998695,94.946662,897.518792,16412.27796,0,497.299865,0,0,369.359472,263.76672,100.935072,70.246533
62221,18464.17837,20553.243,138.291565,37.239048,345.857127,44.531328,151.221316,25.11,21.509878,84.878368,56.813665,92.265641,828.306285,17005.50557,0,497.343516,0,0,368.514668,262.78784,100.929248,70.193709
62885,18465.88341,20654.20985,138.025993,37.106415,355.782659,42.791744,212.004481,224.4816,20.133794,83.83892,600.411476,87.622866,737.529206,17355.43379,0,496.802652,0,71.869224,368.419867,260.70016,100.951872,70.163781
61071,18479.09013,20338.48922,137.913673,37.005,366.044931,40.085807,302.523235,15.2919,19.075341,84.503716,1515.740285,87.399787,835.248579,15670.98029,0,495.956512,0,98.540232,367.429547,262.41936,100.965312,70.362941
59834,18504.47779,20333.40274,138.973438,37.396736,340.028839,39.981329,318.046375,0,18.821286,84.430484,1537.757875,86.811827,851.184553,14190.58036,0,496.341341,0,85.159536,367.90514,263.04768,95.482912,70.479742
57230,18530.60025,20222.65782,138.254706,37.004085,359.919752,42.206869,325.992461,0,18.509638,83.26411,1900.111177,88.81513,770.390986,12127.21562,0,496.165245,0,46.890312,367.46736,263.71352,85.821344,70.778589
54138,18558.10343,19825.53693,138.919315,36.488148,345.541922,45.308786,148.609818,0,18.896621,82.10762,2088.207484,92.245113,709.538174,11035.70538,0,496.270736,0,0,366.222588,261.11344,85.829856,70.784822
54314,18585.73846,20167.63901,139.159668,35.221092,328.802905,47.499992,212.424303,0.031364,19.544579,81.483782,2230.052847,90.639237,676.436441,11073.58813,0,496.935439,0,0,365.37967,261.86384,85.830752,70.831528
54587,18612.3728,19928.45151,139.496434,36.351773,350.401227,47.116533,212.141343,0,20.435616,80.439858,2502.102447,92.445445,645.252104,10865.96485,0,497.165513,0,0,365.878761,267.69064,85.8368,71.367602
55594,18637.08131,19542.40317,139.295073,35.806388,332.533568,47.185559,297.455919,0.307677,20.770254,80.421306,2201.075289,93.73372,671.561946,11580.39038,0,496.808077,0,0,368.440695,266.87136,93.146592,71.664228
57965,18665.96289,19615.39813,138.123957,36.272458,337.12396,47.855887,308.104074,0.286909,20.890118,80.355832,1366.059188,92.830765,634.910788,12602.28849,0,496.840861,0,0,389.082571,263.8076,101.878112,71.695138
59629,18690.79391,19746.37251,138.597486,36.520469,313.953798,47.325474,205.024735,0.131351,20.180248,81.88814,928.626618,91.767203,565.403522,14546.50906,0,496.889329,0,0,394.190458,266.16912,101.871168,71.539083
62175,18718.41682,19996.62812,137.84306,36.180367,338.972324,45.600725,231.07831,499.23861,19.852462,88.02901,859.911504,90.849353,571.191768,16219.11723,0,494.768629,0,0,403.520409,266.14168,120.86144,71.339561
62348,18747.31797,19760.44757,138.106692,35.980609,314.936275,42.737052,332.626266,757.533029,19.432208,83.21991,992.573455,93.688291,600.423779,16289.50683,0,494.859906,0,0,395.624997,265.35992,120.985984,71.133689
61819,18786.52123,19755.92613,137.953246,38.156036,346.179867,41.233242,321.411553,653.215316,19.052875,84.359566,866.559801,95.606951,671.256361,15994.12354,0,494.975461,0,0,388.389081,264.26344,117.373536,70.865692
61294,18825.07749,19587.90994,137.214146,38.344344,327.891452,40.858861,305.121999,1439.280146,19.152971,84.828072,502.828362,96.951468,766.602444,14904.64162,0,494.575203,0,57.431304,391.11616,263.87368,101.139584,70.511731
61155,18855.63876,19520.4207,136.633341,37.724252,330.259416,39.726333,213.769909,1721.285865,19.068407,84.47717,174.352669,96.490797,787.921633,14941.17316,0,493.804535,0,54.059712,393.332553,266.78512,101.1248,70.221622
